Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Beef Pasture,Pollen,37.416667,-108.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447178,0,
Boriack Bog,Pollen,30.36,-97.126111,0,0,0,0,0,0,0,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cottonwood Lake,Pollen,44.835435,-99.90806,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49378996767,0,0,0,0,0,0,0.141342756,0,
Exchequer Meadow,Pollen,37,-119.833333,0,0,0,0,0,0,0,0,0,0,0.310559006,0,0,0,0,0,0,0,0,0,0,0,
Moon Lake,Pollen,46.85592,-98.15984,0,0,0,0,0,0,0,0,0,0,0.35971223,0,0,0.205338809,0.246415693,0.238663484,0.173761946,0,0.21905805,0,0.448430493,0.225733634,
Lake West Okoboji,Pollen,43.333333,-95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318999552,0,0,0,0.651465798,0,0,0,0,
Patschke Bog,Pollen,30.366667,-97.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274725275,0,
Bear Lake,Pollen,41.98435,-111.33339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lake Shelby,Pollen,30.260065,-87.66485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462962963,0,
Los Penasquitos Lagoon,Pollen,32.93112111,-117.25287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0,
Kealia Pond,Pollen,20.79429,-156.475355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,1.3033968433,2.097108575,
